,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,entry_volume
646,5895,6027,1662663600000.0,19189.5,19339.5,19175.0,19339.0,4991.18,96224241.9665,2022-09-08 19:00:00,7.268e-05,55713.209,57.68,19272.72,19152.99,19212.85,19332.59,19093.12,19392.46,19033.25,32.11,34.76,-2.64,17.63,21.47,19.81,23.45,8780.649642857143,194.17,-126.15000000000146,7.8,5.13,19232.94,19267.86,-6.409999999999855,-245.88000000000105,-71.13999999999942,-106.06000000000132,-12.32,27.68,-3.84,-2.6499999999999986,EnterPreparationState,upper,19364.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2988.675
647,5896,6028,1662667200000.0,19339.0,19440.0,19320.0,19364.5,10224.733,198109212.7015,2022-09-08 20:00:00,7.268e-05,56505.974,58.84,19292.16,19162.43,19227.3,19357.02,19097.57,19421.89,19032.71,40.21,35.85,4.35,21.31,20.28,18.57,22.13,9219.336857142856,438.68,-137.20000000000073,40.18,8.7,19240.38,19316.18,-7.479999999999563,-266.9300000000003,-48.31999999999971,-124.11999999999898,-11.159999999999997,28.840000000000003,1.0299999999999976,4.359999999999999,PositionState,upper,19364.5,21165.5,0.0,1801.0,2164.5,-74.0,1445.9642857142858,0,2988.675
648,5937,6069,1662814800000.0,21304.0,21305.0,21113.0,21165.5,5511.441,116832060.2485,2022-09-10 13:00:00,-9.14e-06,53477.446,53.27,21305.44,21121.18,21213.31,21397.58,21029.04,21489.71,20936.91,170.03,245.08,-75.05,26.55,17.89,55.04,60.6,4592.8468571428575,-583.49,47.81000000000131,25.98,-5.48,21335.55,21235.03,232.08000000000172,-136.45999999999913,69.52999999999884,170.04999999999927,-16.729999999999997,23.270000000000003,8.66,-75.05000000000001,IdleState,upper,21414.0,21165.5,1801.0,0.0,0.0,0.0,0.0,0,11309.686
649,5938,6070,1662818400000.0,21165.5,21269.0,21115.0,21228.0,4387.048,93065395.6265,2022-09-10 14:00:00,-9.14e-06,53065.38,56.06,21302.37,21127.05,21214.71,21390.02,21039.4,21477.68,20951.74,152.62,226.59,-73.96,24.89,16.77,52.5,59.56,4449.771428571429,-143.07,-13.290000000000871,-14.24,-2.76,21302.11,21231.51,162.02000000000044,-188.59999999999852,3.5099999999983997,74.11000000000058,-13.939999999999998,26.06,8.120000000000001,-73.97,,,21414.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11309.686
650,5939,6071,1662822000000.0,21228.0,21279.5,21176.5,21210.0,3198.609,67884076.9245,2022-09-10 15:00:00,-9.14e-06,53785.4,55.04,21304.46,21124.06,21214.26,21394.67,21033.86,21484.87,20943.65,135.8,208.43,-72.62,24.25,16.04,50.21,58.38,4499.210571428571,49.43,4.259999999998399,2.62,-1.57,21267.94,21220.75,184.66999999999825,-176.13999999999942,10.75,57.93999999999869,-14.96,25.04,8.21,-72.63,,,21414.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11309.686
651,5940,6072,1662825600000.0,21210.0,21433.0,21162.5,21397.0,8602.339,183327713.6305,2022-09-10 16:00:00,0.0001,53739.392,62.64,21323.5,21139.82,21231.66,21415.34,21047.98,21507.18,20956.14,136.0,193.94,-57.94,27.79,14.3,48.91,57.76,4967.895428571429,468.68,-165.34000000000017,11.2,4.63,21282.5,21308.87,18.340000000000146,-349.02000000000044,-88.13000000000102,-114.5,-7.359999999999999,32.64,13.489999999999998,-57.94,,,21414.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11309.686
652,5941,6073,1662829200000.0,21397.0,21410.0,21274.5,21280.0,3900.401,83188814.8875,2022-09-10 17:00:00,0.0001,52570.975,56.24,21326.82,21145.71,21236.27,21417.38,21055.16,21507.93,20964.6,125.27,180.21,-54.93,26.25,13.5,47.7,57.26,5088.093785714286,120.19,-43.72999999999956,15.53,2.8,21278.83,21294.43,137.38000000000102,-224.84000000000012,14.430000000000293,-1.1699999999982538,-13.759999999999998,26.24,12.75,-54.94000000000001,,,21414.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11309.686
653,5942,6074,1662832800000.0,21280.0,21473.0,21277.5,21433.5,5440.151,116385290.8305,2022-09-10 18:00:00,0.0001,52689.102,61.76,21348.99,21161.12,21255.05,21442.92,21067.18,21536.86,20973.24,127.68,169.7,-42.02,26.72,12.43,46.9,57.13,5163.754357142857,75.66,-178.45000000000073,15.55,0.0,21292.16,21363.96,9.419999999998254,-366.3199999999997,-69.54000000000087,-141.34000000000017,-8.240000000000002,31.76,14.29,-42.01999999999998,,,21414.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11309.686
654,5943,6075,1662836400000.0,21433.5,21625.0,21425.0,21566.5,9147.197,196924950.5835,2022-09-10 19:00:00,0.0001,52571.035,65.79,21392.52,21176.91,21284.71,21500.32,21069.11,21608.12,20961.3,138.72,163.51,-24.78,30.68,11.43,46.82,57.33,5057.119142857143,-106.63,-281.7900000000009,81.0,5.43,21318.33,21465.23,-66.18000000000029,-497.3899999999994,-101.27000000000044,-248.16999999999825,-4.209999999999994,35.790000000000006,19.25,-24.789999999999992,EnterPreparationState,upper,21414.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11309.686
655,5944,6076,1662840000000.0,21566.5,21583.5,21332.0,21414.0,6980.476,149769812.711,2022-09-10 20:00:00,0.0001,52814.238,58.21,21404.48,21189.57,21297.02,21511.94,21082.11,21619.4,20974.65,133.63,157.53,-23.9,27.67,13.94,45.83,56.07,5278.992071428571,221.87,-116.97999999999956,56.02,-1.55,21333.16,21439.61,97.93999999999868,-331.8899999999994,25.610000000000586,-80.84000000000015,-11.79,28.21,13.730000000000002,-23.90000000000001,PositionState,upper,21414.0,21436.5,0.0,22.5,332.0,0.0,141.45454545454547,0,11309.686
656,5965,6097,1662915600000.0,21660.5,21879.5,21585.0,21612.5,11004.737,239073162.8785,2022-09-11 17:00:00,-5.103e-05,53428.65,55.7,21617.99,21484.18,21551.08,21684.89,21417.28,21751.79,21350.37,70.32,83.7,-13.38,27.25,14.68,22.51,30.81,4667.7312142857145,662.02,-61.419999999998254,-0.25,5.25,21588.72,21615.98,72.38999999999942,-195.2200000000012,3.4799999999995634,-23.77999999999884,-14.299999999999995,25.700000000000003,12.57,-13.38000000000001,,,21627.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35096.555
657,5966,6098,1662919200000.0,21612.5,21660.0,21505.0,21540.5,4307.642,92990939.434,2022-09-11 18:00:00,-5.103e-05,53945.988,51.7,21606.02,21494.13,21550.08,21661.97,21438.18,21717.92,21382.23,61.63,79.28,-17.65,25.45,17.12,22.3,30.14,4793.719357142857,125.98,9.580000000001746,-36.79,0.23,21583.61,21578.24,121.47000000000116,-102.31999999999972,37.7400000000016,43.11000000000058,-18.3,21.700000000000003,8.329999999999998,-17.65,,,21627.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35096.555
658,5967,6099,1662922800000.0,21540.5,21614.0,21531.0,21607.5,2465.124,53193366.719,2022-09-11 19:00:00,-5.103e-05,53741.196,54.95,21610.41,21500.68,21555.54,21665.28,21445.81,21720.14,21390.95,59.47,75.32,-15.84,24.52,16.49,22.11,28.72,4856.6392857142855,62.91,-51.95999999999913,-27.24,-2.09,21586.66,21592.87,57.77999999999884,-161.6899999999987,-14.63000000000102,-20.840000000000146,-15.049999999999995,24.950000000000003,8.030000000000001,-15.849999999999994,,,21627.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35096.555
659,5968,6100,1662926400000.0,21607.5,21659.0,21434.5,21625.0,8584.848,185005710.1445,2022-09-11 20:00:00,-5.103e-05,53569.392,55.78,21617.6,21506.72,21562.16,21673.04,21451.28,21728.48,21395.84,58.5,71.96,-13.45,22.15,19.05,21.07,26.98,4965.049642857143,108.41,-62.84000000000015,5.6,-5.86,21589.61,21608.93,48.04000000000087,-173.72000000000116,-16.06999999999971,-35.38999999999942,-14.22,25.78,3.099999999999998,-13.459999999999994,,,21627.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35096.555
660,5969,6101,1662930000000.0,21625.0,21717.0,21453.5,21501.5,7454.306,161138094.2705,2022-09-11 21:00:00,-5.103e-05,52936.168,48.89,21613.88,21498.89,21556.38,21671.37,21441.39,21728.87,21383.9,47.21,67.01,-19.79,22.14,16.97,20.51,26.0,5128.125857142857,163.07,54.88000000000102,15.97,-0.29,21577.88,21555.21,169.86999999999898,-60.11000000000058,53.70999999999913,76.38000000000102,-21.11,18.89,5.170000000000002,-19.800000000000004,,,21627.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35096.555
661,5970,6102,1662933600000.0,21501.5,21667.5,21501.5,21620.5,4474.488,96687756.3095,2022-09-11 22:00:00,-5.103e-05,52480.941,54.7,21618.69,21506.29,21562.49,21674.88,21450.09,21731.08,21393.89,47.33,63.07,-15.74,20.62,15.81,19.98,25.1,5009.389357142857,-118.73,-58.0099999999984,-6.86,-0.36,21587.88,21587.85,54.38000000000102,-170.40999999999983,-32.650000000001455,-32.61999999999898,-15.299999999999995,24.700000000000003,4.8100000000000005,-15.740000000000002,,,21627.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35096.555
662,5971,6103,1662937200000.0,21620.5,21841.0,21567.5,21810.0,7089.799,153902769.0915,2022-09-11 23:00:00,-5.103e-05,52803.693,62.09,21660.76,21511.36,21586.06,21735.45,21436.67,21810.15,21361.97,62.0,62.86,-0.85,25.27,14.09,20.58,24.71,5335.3619285714285,325.97,-223.9399999999987,77.5,4.84,21622.61,21698.92,-74.54999999999927,-373.33000000000175,-111.08000000000176,-187.38999999999945,-7.909999999999997,32.09,11.18,-0.8599999999999994,EnterPreparationState,upper,21627.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35096.555
663,5972,6104,1662940800000.0,21810.0,21844.0,21627.0,21627.0,6949.012,151072044.0025,2022-09-12 00:00:00,-0.00012697,53128.006,53.08,21664.19,21515.73,21589.96,21738.42,21441.5,21812.65,21367.27,58.18,61.92,-3.73,23.24,12.89,21.16,24.44,5626.576214285714,291.21,-37.04000000000087,58.7,3.81,21622.77,21662.96,111.41999999999824,-185.5,35.95999999999913,-4.229999999999563,-16.92,23.08,10.349999999999998,-3.740000000000002,PositionState,upper,21627.0,22229.0,0.0,602.0,782.0,0.0,542.3181818181819,0,35096.555
664,6000,6132,1663041600000.0,22219.5,22368.0,22168.0,22271.0,5293.023,117976167.309,2022-09-13 04:00:00,-3.721e-05,51698.844,55.93,22301.86,22125.95,22213.9,22389.81,22037.99,22477.77,21950.04,99.53,134.62,-35.09,21.03,17.51,27.39,34.43,5898.939357142858,-366.36,-57.09999999999855,-7.66,3.03,22289.22,22253.74,118.81000000000132,-233.0099999999984,-17.2599999999984,18.220000000001164,-14.07,25.93,3.52,-35.09,PositionState,upper,22522.5,22229.0,644.0,0.0,0.0,0.0,0.0,0,76199.409
665,6001,6133,1663045200000.0,22271.0,22418.0,22256.0,22377.0,4768.669,106624987.4815,2022-09-13 05:00:00,-3.721e-05,51988.869,60.22,22314.43,22144.44,22229.44,22399.43,22059.44,22484.43,21974.44,101.25,127.94,-26.69,21.61,16.47,26.4,33.48,5262.313357142857,-636.62,-147.5600000000013,-8.37,3.79,22287.66,22315.37,22.43000000000029,-317.5600000000013,-61.63000000000102,-89.34000000000015,-9.78,30.22,5.140000000000001,-26.69,PositionState,upper,22522.5,22229.0,750.0,0.0,0.0,0.0,0.0,0,76199.409
666,6002,6134,1663048800000.0,22377.0,22659.0,22233.0,22305.0,16221.988,363971887.916,2022-09-13 06:00:00,-3.721e-05,52854.119,56.21,22314.37,22158.89,22236.63,22392.12,22081.15,22469.86,22003.41,95.7,121.49,-25.79,26.62,14.11,26.71,33.42,5694.993857142857,432.68,-68.36999999999898,-19.4,7.94,22284.88,22310.18,87.11999999999898,-223.84999999999852,5.180000000000291,-20.11999999999898,-13.79,26.21,12.510000000000002,-25.789999999999992,PositionState,upper,22522.5,22229.0,678.0,0.0,0.0,0.0,0.0,0,76199.409
667,6003,6135,1663052400000.0,22305.0,22422.0,22257.0,22268.5,7148.794,159663821.7235,2022-09-13 07:00:00,-3.721e-05,51621.066,54.24,22317.74,22161.59,22239.67,22395.82,22083.51,22473.9,22005.44,87.35,114.66,-27.31,25.12,13.31,27.0,33.4,5700.130142857143,5.13,-28.830000000001743,-5.96,4.31,22279.66,22289.34,127.31999999999972,-184.9900000000016,20.840000000000146,11.159999999999854,-15.759999999999998,24.24,11.81,-27.31,PositionState,upper,20998.0,22229.0,641.5,0.0,0.0,0.0,0.0,0,18379.002
668,6004,6136,1663056000000.0,22268.5,22305.0,22181.5,22229.0,5663.948,125919267.201,2022-09-13 08:00:00,4.252e-05,51617.848,52.11,22317.77,22159.53,22238.65,22396.89,22080.41,22476.0,22001.3,76.66,107.06,-30.4,24.03,15.39,26.63,33.13,5758.465142857143,58.33,9.650000000001455,7.86,-4.67,22261.94,22259.17,167.88999999999942,-148.59000000000017,30.169999999998254,32.93999999999869,-17.89,22.11,8.64,-30.40000000000001,IdleState,upper,20998.0,22229.0,602.0,0.0,0.0,0.0,0.0,0,18379.002
669,6005,6137,1663059600000.0,22229.0,22430.0,22229.0,22376.5,6976.78,155914482.9035,2022-09-13 09:00:00,4.252e-05,51552.358,58.64,22330.9,22172.66,22251.78,22410.01,22093.54,22489.13,22014.42,79.18,101.48,-22.3,26.73,14.3,26.89,33.27,5955.745285714285,197.28,-124.72000000000116,1.05,2.69,22280.66,22317.83,33.5099999999984,-282.9599999999991,-58.669999999998254,-95.84000000000016,-11.36,28.64,12.43,-22.3,,,20998.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18379.002
670,6006,6138,1663063200000.0,22376.5,22582.0,22345.0,22520.5,8581.483,192890774.1625,2022-09-13 10:00:00,4.252e-05,51075.939,63.83,22370.47,22184.28,22277.37,22463.56,22091.18,22556.66,21998.09,91.73,99.53,-7.8,29.82,13.12,27.75,33.31,6182.150285714286,226.4,-243.13000000000105,69.03,6.97,22312.94,22419.16,-56.93999999999869,-429.3199999999997,-101.34000000000016,-207.5600000000013,-6.170000000000002,33.83,16.700000000000003,-7.799999999999997,EnterPreparationState,upper,20998.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18379.002
671,6007,6139,1663066800000.0,22520.5,22711.0,22468.5,22522.5,14681.034,331652517.805,2022-09-13 11:00:00,4.252e-05,51704.358,63.9,22393.38,22208.05,22300.72,22486.05,22115.39,22578.71,22022.72,100.69,99.76,0.92,31.77,12.03,28.98,33.57,6886.979571428572,704.82,-221.77999999999884,51.83,6.13,22343.27,22470.83,-36.45000000000073,-407.1100000000006,-51.669999999998254,-179.22999999999956,-6.100000000000001,33.9,19.74,0.9299999999999926,PositionState,upper,20998.0,21391.5,0.0,-1131.0,0.0,-1131.0,-565.5,0,18379.002
672,6102,6234,1663408800000.0,19867.0,19885.0,19805.0,19853.5,2078.181,41242127.158,2022-09-17 10:00:00,-1.74e-06,48761.006,52.87,19964.64,19669.56,19817.1,20112.18,19522.02,20259.72,19374.47,27.76,17.18,10.57,23.51,23.38,18.92,29.28,3566.745142857143,-161.17,-36.400000000001455,-12.27,-2.16,19867.0,19857.46,258.6800000000003,-331.4799999999996,3.959999999999127,13.5,-17.130000000000003,22.87,0.1300000000000025,10.580000000000002,,,20069.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2338.394
673,6103,6235,1663412400000.0,19853.5,19859.5,19797.0,19803.5,1653.843,32799382.614,2022-09-17 11:00:00,-1.74e-06,48582.822,49.37,19960.74,19670.87,19815.8,20105.67,19525.94,20250.6,19381.0,22.76,18.3,4.46,22.61,22.98,17.62,27.97,3401.6522142857143,-165.09,12.299999999999272,-8.79,-1.66,19855.94,19830.48,302.16999999999825,-277.5600000000013,26.979999999999563,52.43999999999869,-20.630000000000003,19.37,-0.370000000000001,4.460000000000001,,,20069.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2338.394
674,6104,6236,1663416000000.0,19803.5,19866.5,19734.0,19850.0,4331.228,85789920.878,2022-09-17 12:00:00,-1.74e-06,48817.039,52.52,19952.0,19686.12,19819.06,20084.95,19553.17,20217.89,19420.23,22.3,19.1,3.2,20.8,24.94,17.01,26.89,3499.1865000000003,97.53,-30.93999999999869,-54.45,-4.67,19853.5,19840.24,234.95000000000076,-296.83000000000175,-9.7599999999984,3.5,-17.479999999999997,22.520000000000003,-4.140000000000001,3.1999999999999997,,,20069.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2338.394
675,6105,6237,1663419600000.0,19850.0,19897.0,19838.0,19889.5,2508.217,49838589.8675,2022-09-17 13:00:00,-1.74e-06,49004.694,55.07,19930.2,19721.34,19825.77,20034.63,19616.9,20139.06,19512.47,24.84,20.25,4.59,21.94,24.02,16.12,25.57,3483.123642857143,-16.06,-63.72999999999956,-134.77,0.25,19849.44,19864.87,145.13000000000102,-272.59999999999854,-24.63000000000102,-40.06000000000131,-14.93,25.07,-2.0799999999999983,4.59,,,20069.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2338.394
676,6106,6238,1663423200000.0,19889.5,19946.0,19862.0,19913.0,4766.167,94890772.999,2022-09-17 14:00:00,-1.74e-06,49503.501,56.56,19920.77,19747.38,19834.08,20007.47,19660.69,20094.16,19573.99,28.42,21.88,6.53,23.89,22.73,15.14,24.28,3053.012,-430.11,-78.91999999999825,-121.26,4.37,19856.55,19888.93,94.47000000000116,-252.3100000000013,-24.06999999999971,-56.45000000000073,-13.439999999999998,26.56,1.16,6.540000000000003,,,20069.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2338.394
677,6107,6239,1663426800000.0,19913.0,20025.0,19873.0,19947.5,4762.087,95022424.1695,2022-09-17 15:00:00,-1.74e-06,50120.716,58.73,19916.6,19773.15,19844.88,19988.32,19701.43,20060.05,19629.71,33.65,24.23,9.41,26.55,20.58,14.97,23.15,3057.644,4.63,-102.61999999999898,-87.05,6.76,19869.61,19918.21,40.81999999999971,-246.0699999999997,-29.290000000000877,-77.88999999999942,-11.270000000000003,28.73,5.970000000000002,9.419999999999998,,,20069.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2338.394
678,6108,6240,1663430400000.0,19947.5,20176.5,19922.0,20116.5,13192.25,264946813.195,2022-09-17 16:00:00,1.48e-05,49827.03,67.34,19957.61,19783.88,19870.75,20044.48,19697.01,20131.35,19610.14,50.84,29.56,21.28,31.35,17.58,15.91,22.65,3659.041071428572,601.39,-245.75,41.43,10.46,19900.77,20017.35,-72.02000000000044,-419.4900000000016,-99.15000000000146,-215.7299999999996,-2.6599999999999966,37.34,13.770000000000003,21.280000000000005,EnterPreparationState,upper,20069.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2338.394
679,6109,6241,1663434000000.0,20116.5,20166.0,20032.5,20069.0,4113.116,82640880.5775,2022-09-17 17:00:00,1.48e-05,49852.521,63.34,19979.57,19799.69,19889.63,20069.5,19709.75,20159.44,19619.81,59.95,35.63,24.31,28.97,16.25,16.78,22.42,3850.058785714286,191.01,-179.36999999999898,68.43,3.74,19923.27,20043.17,0.5,-359.25,-25.830000000001743,-145.72999999999956,-6.659999999999997,33.34,12.72,24.32,PositionState,upper,20069.0,19826.0,0.0,-243.0,45.5,-243.0,-44.1764705882353,0,2338.394
680,6199,6331,1663758000000.0,19094.5,19194.0,19071.0,19152.0,6981.27,133559479.5065,2022-09-21 11:00:00,7.607e-05,49885.088,55.46,19098.81,18918.15,19008.48,19189.14,18827.82,19279.47,18737.5,-29.13,-60.63,31.49,21.35,15.88,16.21,17.5,5168.923857142858,-26.65,-143.52000000000044,-22.54,5.63,18980.61,19085.07,37.13999999999942,-324.1800000000003,-66.93000000000029,-171.38999999999942,-14.54,25.46,5.470000000000001,31.500000000000004,,,19630.5,0.0,0.0,0.0,0.0,0.0,0.0,0,43852.324
681,6200,6332,1663761600000.0,19152.0,19272.5,19104.5,19230.0,10394.913,199632982.0505,2022-09-21 12:00:00,7.607e-05,50473.168,58.38,19134.38,18924.78,19029.58,19239.17,18819.98,19343.97,18715.19,-8.45,-50.19,41.74,23.08,14.8,16.61,18.03,5590.116785714286,421.19,-200.41999999999825,54.27,3.92,19004.61,19157.53,9.169999999998254,-410.0200000000005,-72.47000000000116,-225.38999999999945,-11.619999999999996,28.380000000000003,8.279999999999998,41.74,,,19630.5,0.0,0.0,0.0,0.0,0.0,0.0,0,43852.324
682,6201,6333,1663765200000.0,19230.0,19327.5,19214.0,19258.0,11617.273,223891591.8665,2022-09-21 13:00:00,7.607e-05,50804.397,59.4,19164.13,18938.53,19051.33,19276.94,18825.73,19389.74,18712.93,10.07,-38.14,48.21,24.28,14.1,17.32,18.69,6066.547357142858,476.43,-206.66999999999825,82.04,3.63,19034.38,19207.76,18.93999999999869,-432.2700000000005,-50.2400000000016,-223.61999999999895,-10.6,29.4,10.18,48.21,,,19630.5,0.0,0.0,0.0,0.0,0.0,0.0,0,43852.324
683,6202,6334,1663768800000.0,19258.0,19481.5,19207.5,19238.5,20681.105,399838104.5325,2022-09-21 14:00:00,7.607e-05,51991.741,58.32,19194.42,18943.9,19069.16,19319.68,18818.64,19444.94,18693.38,22.92,-25.92,48.85,27.77,12.56,18.77,19.66,7199.2665,1132.71,-169.34000000000017,87.6,6.23,19070.11,19223.13,81.18000000000029,-419.8600000000006,-15.36999999999898,-168.38999999999942,-11.68,28.32,15.21,48.84,,,19630.5,0.0,0.0,0.0,0.0,0.0,0.0,0,43852.324
684,6203,6335,1663772400000.0,19238.5,19297.5,19080.0,19184.0,21514.891,412938531.673,2022-09-21 15:00:00,7.607e-05,50220.099,55.3,19211.51,18948.68,19080.09,19342.92,18817.27,19474.34,18685.85,28.38,-15.06,43.44,25.39,16.49,18.95,19.58,8564.9365,1365.67,-103.90999999999984,67.34,-2.81,19105.55,19203.56,158.91999999999825,-366.7299999999996,19.56000000000131,-78.45000000000073,-14.700000000000005,25.3,8.900000000000002,43.44,,,18470.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9727.55
685,6204,6336,1663776000000.0,19184.0,19365.0,19162.0,19226.0,8405.439,161902410.3335,2022-09-21 16:00:00,1.516e-05,50954.695,57.14,19232.99,18954.99,19093.99,19371.99,18815.99,19510.99,18676.99,35.68,-4.91,40.6,26.01,15.19,19.47,19.68,8836.948714285714,272.01,-132.0099999999984,53.59,-0.45,19137.77,19214.78,145.9900000000016,-410.0099999999984,-11.220000000001164,-88.22999999999956,-12.86,27.14,10.820000000000002,40.59,,,18470.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9727.55
686,6205,6337,1663779600000.0,19226.0,19943.5,19221.0,19902.0,26972.589,525609161.639,2022-09-21 17:00:00,1.516e-05,50352.633,75.02,19403.39,18938.49,19170.94,19635.84,18706.04,19868.29,18473.6,94.92,15.05,79.87,38.59,11.65,21.91,20.81,10620.372285714286,1783.42,-731.0600000000013,402.87,16.74,19252.55,19558.39,-266.15999999999985,-1195.9599999999991,-343.6100000000006,-649.4500000000007,5.019999999999996,45.02,26.940000000000005,79.87,EnterPreparationState,upper,18470.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9727.55
687,6206,6338,1663783200000.0,19902.0,20045.0,18474.0,19630.5,150351.074,2886422215.465,2022-09-21 18:00:00,1.516e-05,49982.866,63.55,19474.77,18954.65,19214.71,19734.82,18694.6,19994.88,18434.54,118.6,35.76,82.83,24.98,24.31,20.44,19.53,21207.608357142857,10587.23,-415.7900000000009,374.27,-13.69,19323.94,19594.44,104.31999999999972,-935.9000000000016,-36.06000000000131,-306.5600000000013,-6.450000000000003,33.55,0.6700000000000017,82.84,PositionState,upper,18470.0,18993.0,0.0,-637.5,0.0,-637.5,-318.75,0,9727.55
688,6310,6442,1664157600000.0,18871.0,18925.0,18834.0,18846.5,3040.138,57403665.269,2022-09-26 02:00:00,3.519e-05,49022.444,44.11,19015.04,18791.06,18903.05,19127.03,18679.08,19239.01,18567.09,-55.94,-46.26,-9.68,14.75,22.24,18.11,14.59,6740.764214285714,-56.94,56.54999999999927,1.58,0.13,18836.55,18837.2,280.52999999999884,-167.41999999999825,-9.299999999999272,-9.950000000000728,-25.89,14.11,-7.489999999999998,-9.68,PositionState,lower,19077.0,18899.5,-67.0,0.0,0.0,0.0,0.0,0,6761.392
689,6311,6443,1664161200000.0,18846.5,18946.0,18827.0,18860.0,2944.961,55602097.0695,2022-09-26 03:00:00,3.519e-05,49147.321,45.21,19006.4,18791.5,18898.95,19113.85,18684.05,19221.3,18576.6,-52.34,-47.48,-4.85,14.92,20.91,18.01,15.11,6204.246142857143,-536.51,38.95000000000073,-22.37,2.04,18829.61,18848.6,253.84999999999852,-175.95000000000073,-11.400000000001455,-30.389999999999414,-24.79,15.21,-5.99,-4.860000000000007,PositionState,lower,19077.0,18899.5,-80.5,0.0,0.0,0.0,0.0,0,6761.392
